id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
73075,Without_carnet,Aixam,1,1,7,false,true
73076,Car,Citroen,2,1,27,true,false
73077,Van,Toyota,5,5,17,true,false
73078,Motorbyke,Ducati,1,1,18,true,false
73079,Lorry,Iveco,3,1,5,true,false
73080,Tractor,New Holland,2,1,13,true,false
73081,Tractor,New Holland,1,1,15,true,false
73082,Motorbyke,Kawasaki,2,2,5,true,false
73083,Without_carnet,Ligier,1,1,24,false,false
73084,Motorbyke,Vespa,1,1,20,true,false
73085,Motorbyke,Derbi,2,2,12,true,false
73086,Tractor,Ford,2,1,1,true,false
73087,Tractor,Massey Ferguson,2,2,22,true,false
73088,Motorbyke,Ducati,2,2,28,true,false
73089,Lorry,Pegaso,3,2,1,true,false
73090,Without_carnet,Aixam,1,1,21,false,false
73091,Motorbyke,Yamaha,2,1,20,true,false
73092,Motorbyke,KTM,1,1,18,true,false
73093,Motorbyke,Aprilia,1,1,27,true,false
73094,Lorry,Mercedes-Benz,3,2,20,true,false
73095,Car,KIA,4,3,29,true,true
73096,Motorbyke,Derbi,2,2,24,true,false
73097,Van,Citroen,5,5,29,true,false
73098,Van,Dacia,8,8,28,true,false
73099,Without_carnet,Chatenet,2,2,14,false,false
73100,Van,Volkswagen,7,6,30,true,false
73101,Van,Fiat,6,5,18,true,false
73102,Without_carnet,Aixam,2,2,4,false,false
73103,Tractor,Deutz,2,2,17,true,false
73104,Motorbyke,Yamaha,1,1,18,true,false
73105,Motorbyke,Harley Davidson,1,1,16,true,false
73106,Car,McLaren,3,3,19,true,false
73107,Without_carnet,Aixam,1,1,8,false,false
73108,Without_carnet,Chatenet,2,1,8,false,false
73109,Van,Iveco,6,5,2,true,false
73110,Van,Volkswagen,8,8,8,true,false
73111,Van,Ford,8,7,12,true,false
73112,Lorry,Agrale,3,1,7,true,false
73113,Lorry,Pegaso,3,1,2,true,false
73114,Lorry,Pegaso,3,1,2,true,true
73115,Car,Pagani,2,2,28,true,false
73116,Van,Peugeot,8,5,13,true,false
73117,Lorry,Iveco,3,1,5,true,true
73118,Motorbyke,Derbi,2,1,17,true,false
73119,Tractor,Case,1,1,2,true,false
73120,Lorry,Agrale,3,3,28,true,false
73121,Motorbyke,Yamaha,2,2,17,true,false
73122,Car,Bugatti,2,1,6,true,false
73123,Van,Peugeot,6,6,27,true,false
73124,Motorbyke,Ducati,1,1,23,true,false
73125,Car,Infiniti,3,1,5,true,false
73126,Motorbyke,Vespa,1,1,23,true,true
73127,Tractor,Deutz,2,1,21,true,false
73128,Lorry,Pegaso,3,1,21,true,false
73129,Car,Lexus,5,2,1,true,false
73130,Motorbyke,Kawasaki,2,2,7,true,false
73131,Motorbyke,Derbi,2,1,5,true,false
73132,Tractor,Claas,1,1,14,true,false
73133,Car,Fiat,2,2,30,true,false
73134,Car,Honda,5,4,17,true,false
73135,Without_carnet,Microcar,2,1,7,false,false
73136,Motorbyke,Kawasaki,1,1,13,true,false
73137,Motorbyke,Yamaha,1,1,4,true,true
73138,Motorbyke,Harley Davidson,1,1,6,true,false
73139,Car,Porsche,4,4,11,true,false
73140,Motorbyke,Yamaha,2,1,25,true,false
73141,Without_carnet,Ligier,2,1,22,false,false
73142,Lorry,Mercedes-Benz,3,3,29,true,false
73143,Motorbyke,Vespa,1,1,7,true,false
73144,Car,Mitsubishi,3,3,0,true,false
73145,Tractor,Lanz Bulldog,1,1,8,true,false
73146,Tractor,Ford,2,2,30,true,true
73147,Van,Dacia,5,5,25,true,false
73148,Car,Rolls Royce,5,5,4,true,false
73149,Tractor,Lanz Bulldog,1,1,13,true,false
73150,Without_carnet,Ligier,1,1,27,false,false
73151,Motorbyke,Kawasaki,1,1,22,true,false
73152,Tractor,Claas,2,2,0,true,false
73153,Without_carnet,Microcar,2,1,12,false,false
73154,Tractor,Ford,2,2,25,true,true
73155,Motorbyke,Yamaha,2,2,13,true,false
73156,Tractor,Massey Ferguson,1,1,8,true,false
73157,Tractor,New Holland,2,2,20,true,false
73158,Lorry,Pegaso,3,1,1,true,false
73159,Motorbyke,Derbi,2,1,0,true,false
73160,Car,Mercedes-Benz,2,1,24,true,false
73161,Van,Volkswagen,8,7,10,true,false
73162,Lorry,Volvo,3,2,13,true,false
73163,Lorry,Agrale,3,1,11,true,false
73164,Van,Toyota,8,8,12,true,false
73165,Lorry,Volvo,3,2,20,true,false
73166,Lorry,Mercedes-Benz,3,1,24,true,false
73167,Motorbyke,Aprilia,2,1,8,true,false
73168,Without_carnet,Aixam,2,2,5,false,false
73169,Without_carnet,Microcar,1,1,27,false,false
73170,Car,Acura,3,3,26,true,false
73171,Van,Nissan,8,6,30,true,false
73172,Van,Toyota,8,7,24,true,false
73173,Lorry,Mercedes-Benz,3,2,22,true,false
73174,Motorbyke,Yamaha,2,2,8,true,false
73175,Lorry,Volvo,3,2,1,true,false
73176,Tractor,Deutz,1,1,6,true,false
73177,Van,Iveco,8,8,16,true,false
73178,Tractor,Case,1,1,7,true,false
73179,Tractor,Fendt,2,1,3,true,false
73180,Car,Ford,2,1,12,true,false
73181,Motorbyke,KTM,1,1,10,true,false
73182,Motorbyke,KTM,1,1,15,true,false
73183,Tractor,Lanz Bulldog,2,1,29,true,false
73184,Lorry,Iveco,3,2,14,true,false
73185,Motorbyke,Yamaha,1,1,7,true,false
73186,Tractor,Ford,2,1,11,true,false
73187,Motorbyke,KTM,1,1,22,true,false
73188,Without_carnet,Microcar,1,1,15,false,true
73189,Motorbyke,Vespa,2,1,23,true,false
73190,Motorbyke,Vespa,2,2,4,true,false
73191,Van,Dacia,7,7,26,true,false
73192,Lorry,Volvo,3,3,12,true,false
73193,Tractor,New Holland,1,1,28,true,false
73194,Without_carnet,Microcar,1,1,13,false,false
73195,Motorbyke,Yamaha,2,2,14,true,false
73196,Van,Mercedes-Benz,7,6,8,true,false
73197,Without_carnet,Ligier,2,1,9,false,true
73198,Lorry,Agrale,3,1,1,true,false
73199,Van,Toyota,5,5,16,true,false
73200,Motorbyke,KTM,2,2,28,true,false
73201,Motorbyke,Ducati,2,1,2,true,false
73202,Lorry,Pegaso,3,3,11,true,true
73203,Van,Peugeot,5,5,6,true,false
73204,Car,Peugeot,2,1,18,true,false
73205,Lorry,Mercedes-Benz,3,2,29,true,false
73206,Van,Dacia,6,5,24,true,false
73207,Motorbyke,Ducati,1,1,7,true,false
73208,Car,Honda,4,1,22,true,false
73209,Without_carnet,Aixam,1,1,3,false,false
73210,Lorry,Mercedes-Benz,3,3,17,true,false
73211,Lorry,Mercedes-Benz,3,3,14,true,false
73212,Without_carnet,Ligier,2,2,1,false,false
73213,Car,Nissan,5,1,27,true,false
73214,Tractor,Valtra,1,1,29,true,false
73215,Without_carnet,Chatenet,2,1,5,false,false
73216,Car,Infiniti,2,2,3,true,true
73217,Lorry,Agrale,3,2,17,true,false
73218,Lorry,Mercedes-Benz,3,2,28,true,false
73219,Without_carnet,Ligier,2,1,16,false,true
73220,Lorry,Agrale,3,2,11,true,false
73221,Van,Iveco,7,5,10,true,false
73222,Lorry,Agrale,3,2,28,true,false
73223,Car,Dodge,2,1,27,true,true
73224,Motorbyke,KTM,2,1,24,true,false
73225,Without_carnet,Microcar,1,1,17,false,false
73226,Car,Subaru,4,4,10,true,false
73227,Van,Dacia,7,5,7,true,false
73228,Van,Mercedes-Benz,7,6,11,true,false
73229,Car,Land Rover,3,3,27,true,false
73230,Van,Peugeot,5,5,25,true,false
73231,Tractor,Case,1,1,10,true,false
73232,Motorbyke,Derbi,1,1,7,true,false
73233,Motorbyke,Vespa,2,1,1,true,false
73234,Tractor,Fendt,1,1,19,true,false
73235,Motorbyke,Derbi,1,1,15,true,false
73236,Motorbyke,Ducati,1,1,14,true,false
73237,Lorry,Iveco,3,3,6,true,false
73238,Lorry,Pegaso,3,2,28,true,false
73239,Without_carnet,Microcar,2,1,15,false,false
73240,Van,Peugeot,7,6,1,true,false
73241,Without_carnet,Microcar,1,1,23,false,false
73242,Without_carnet,Ligier,1,1,29,false,true
73243,Lorry,Iveco,3,3,14,true,false
73244,Without_carnet,Aixam,1,1,29,false,false
73245,Lorry,Volvo,3,2,15,true,false
73246,Tractor,Ford,2,2,27,true,true
73247,Lorry,Volvo,3,1,22,true,false
73248,Tractor,Fendt,2,1,4,true,false
73249,Tractor,Ford,1,1,22,true,false
73250,Lorry,Iveco,3,2,12,true,false
73251,Without_carnet,Chatenet,2,1,14,false,false
73252,Motorbyke,Derbi,1,1,21,true,false
73253,Van,Opel,8,7,11,true,false
73254,Motorbyke,KTM,1,1,22,true,false
73255,Van,Mercedes-Benz,5,5,22,true,false
73256,Without_carnet,Aixam,1,1,21,false,false
73257,Tractor,New Holland,2,1,30,true,false
73258,Motorbyke,KTM,1,1,29,true,false
73259,Motorbyke,Ducati,2,2,15,true,true
73260,Tractor,Massey Ferguson,1,1,3,true,false
73261,Motorbyke,Harley Davidson,1,1,3,true,false
73262,Lorry,Iveco,3,1,24,true,false
73263,Motorbyke,Aprilia,2,1,12,true,false
73264,Motorbyke,Harley Davidson,1,1,8,true,false
73265,Car,Porsche,5,2,9,true,false
73266,Without_carnet,Chatenet,1,1,6,false,false
73267,Tractor,Claas,2,2,24,true,false
73268,Motorbyke,Kawasaki,1,1,27,true,false
73269,Motorbyke,Yamaha,1,1,12,true,false
73270,Motorbyke,Ducati,2,2,29,true,false
73271,Van,Iveco,6,5,23,true,false
73272,Motorbyke,Harley Davidson,1,1,10,true,false
73273,Tractor,Claas,2,2,6,true,false
73274,Without_carnet,Microcar,1,1,13,false,false
73275,Without_carnet,Chatenet,1,1,26,false,false
73276,Without_carnet,Aixam,2,1,9,false,false
73277,Lorry,Volvo,3,2,21,true,false
73278,Car,Maserati,3,1,7,true,false
73279,Without_carnet,Chatenet,1,1,18,false,false
73280,Lorry,Mercedes-Benz,3,2,21,true,false
73281,Motorbyke,Ducati,1,1,20,true,false
73282,Without_carnet,Ligier,2,2,10,false,false
73283,Motorbyke,Derbi,2,1,22,true,false
73284,Motorbyke,Derbi,1,1,13,true,false
73285,Tractor,Ford,1,1,19,true,false
73286,Lorry,Pegaso,3,3,23,true,false
73287,Tractor,Fendt,1,1,9,true,false
73288,Motorbyke,Harley Davidson,2,2,4,true,false
73289,Car,Pagani,3,2,19,true,false
73290,Tractor,Case,2,2,16,true,false
73291,Motorbyke,Kawasaki,1,1,12,true,false
73292,Lorry,Mercedes-Benz,3,2,14,true,false
73293,Lorry,Volvo,3,2,16,true,false
73294,Tractor,Deutz,2,2,6,true,false
73295,Van,Nissan,6,5,11,true,false
73296,Tractor,Claas,2,2,12,true,false
73297,Tractor,Case,1,1,16,true,false
73298,Tractor,Fendt,2,1,0,true,false
73299,Lorry,Agrale,3,1,1,true,true
73300,Tractor,John Deere,1,1,28,true,false
73301,Tractor,New Holland,1,1,1,true,false
73302,Van,Peugeot,6,5,19,true,false
73303,Lorry,Pegaso,3,1,17,true,false
73304,Van,Nissan,6,6,2,true,false
73305,Motorbyke,Kawasaki,1,1,26,true,false
73306,Without_carnet,Ligier,2,1,0,false,false
73307,Car,Dodge,2,2,29,true,false
73308,Without_carnet,Aixam,2,1,10,false,false
73309,Car,Bugatti,3,3,10,true,false
73310,Car,Opel,5,5,14,true,false
73311,Without_carnet,Ligier,1,1,24,false,false
73312,Car,Mercedes-Benz,5,2,10,true,false
73313,Motorbyke,Vespa,1,1,25,true,false
73314,Car,Volkswagen,3,2,27,true,false
73315,Car,Subaru,3,3,17,true,false
73316,Car,Porsche,4,1,21,true,false
73317,Lorry,Iveco,3,3,19,true,false
73318,Motorbyke,Kawasaki,2,2,5,true,true
73319,Lorry,Iveco,3,3,0,true,false
73320,Tractor,Valtra,2,2,16,true,false
73321,Car,Mercedes-Benz,5,4,14,true,false
73322,Without_carnet,Chatenet,2,1,6,false,true
73323,Car,Renault,4,4,21,true,false
73324,Without_carnet,Ligier,1,1,7,false,false
73325,Motorbyke,Derbi,1,1,8,true,false
73326,Lorry,Iveco,3,1,27,true,false
73327,Without_carnet,Microcar,2,1,24,false,false
73328,Without_carnet,Microcar,2,1,2,false,false
73329,Without_carnet,Microcar,2,1,17,false,false
73330,Motorbyke,Harley Davidson,1,1,17,true,false
73331,Van,Dacia,7,7,1,true,false
73332,Motorbyke,Harley Davidson,2,1,4,true,false
73333,Motorbyke,Derbi,2,2,18,true,false
73334,Van,Volkswagen,7,5,24,true,false
73335,Lorry,Pegaso,3,3,14,true,false
73336,Lorry,Mercedes-Benz,3,2,5,true,false
73337,Car,Infiniti,2,2,10,true,false
73338,Van,Opel,6,5,3,true,false
73339,Van,Nissan,6,5,18,true,false
73340,Lorry,Pegaso,3,3,23,true,false
73341,Van,Dacia,7,6,28,true,true
73342,Tractor,Massey Ferguson,1,1,4,true,false
73343,Lorry,Mercedes-Benz,3,2,14,true,false
73344,Lorry,Volvo,3,2,18,true,false
73345,Car,Honda,5,3,8,true,false
73346,Without_carnet,Chatenet,1,1,22,false,false
73347,Lorry,Volvo,3,1,21,true,false
73348,Van,Mercedes-Benz,6,5,21,true,false
73349,Lorry,Mercedes-Benz,3,2,7,true,false
73350,Motorbyke,Derbi,1,1,8,true,false
73351,Without_carnet,Chatenet,2,1,24,false,false
73352,Without_carnet,Aixam,1,1,21,false,false
73353,Van,Renault,7,5,29,true,true
73354,Van,Nissan,6,5,7,true,false
73355,Van,Iveco,7,5,12,true,false
73356,Without_carnet,Ligier,1,1,11,false,false
73357,Car,Mazda,5,5,7,true,false
73358,Without_carnet,Ligier,2,2,10,false,false
73359,Van,Seat,7,5,27,true,false
73360,Car,Infiniti,2,1,13,true,false
73361,Car,Cadillac,2,1,21,true,false
73362,Tractor,Valtra,1,1,7,true,false
73363,Without_carnet,Microcar,1,1,10,false,false
73364,Without_carnet,Microcar,1,1,18,false,false
73365,Without_carnet,Chatenet,2,2,17,false,true
73366,Car,Rolls Royce,4,4,29,true,true
73367,Van,Seat,5,5,9,true,false
73368,Motorbyke,Aprilia,1,1,6,true,false
73369,Motorbyke,Ducati,2,2,19,true,true
73370,Without_carnet,Ligier,2,1,23,false,false
73371,Motorbyke,Derbi,2,1,25,true,false
73372,Motorbyke,Derbi,1,1,3,true,false
73373,Car,Pagani,4,1,5,true,false
73374,Car,Jaguar,2,2,15,true,false
73375,Without_carnet,Aixam,1,1,10,false,false
73376,Without_carnet,Aixam,2,1,3,false,false
73377,Without_carnet,Microcar,1,1,7,false,false
73378,Van,Volkswagen,8,6,18,true,false
73379,Tractor,Ford,2,2,29,true,false
73380,Van,Opel,7,7,20,true,false
73381,Without_carnet,Aixam,1,1,27,false,false
73382,Car,Chevrolet,2,1,14,true,false
73383,Tractor,John Deere,2,1,14,true,false
73384,Lorry,Agrale,3,1,26,true,false
73385,Van,Fiat,7,6,27,true,false
73386,Motorbyke,Harley Davidson,1,1,13,true,false
73387,Van,Volkswagen,5,5,4,true,false
73388,Without_carnet,Aixam,2,1,1,false,false
73389,Car,Chrysler,4,1,25,true,false
73390,Without_carnet,Chatenet,1,1,8,false,false
73391,Motorbyke,Aprilia,1,1,19,true,false
73392,Car,Volkswagen,3,3,5,true,false
73393,Car,Ford,4,3,14,true,false
73394,Van,Seat,5,5,4,true,false
73395,Tractor,Fendt,2,1,27,true,false
73396,Lorry,Mercedes-Benz,3,3,16,true,false
73397,Van,Fiat,6,6,8,true,false
73398,Van,Iveco,7,6,22,true,false
73399,Motorbyke,Yamaha,2,2,26,true,false
73400,Car,Dodge,5,4,22,true,false
73401,Car,Ferrari,2,1,18,true,true
73402,Van,Nissan,6,5,29,true,false
73403,Without_carnet,Microcar,2,1,27,false,false
73404,Lorry,Volvo,3,1,4,true,true
73405,Lorry,Mercedes-Benz,3,1,23,true,true
73406,Tractor,Ford,2,1,0,true,false
73407,Tractor,Deutz,2,1,2,true,false
73408,Motorbyke,Vespa,2,2,1,true,false
73409,Without_carnet,Microcar,1,1,22,false,false
73410,Van,Opel,6,6,23,true,false
73411,Van,Opel,8,6,15,true,false
73412,Lorry,Volvo,3,1,3,true,false
73413,Van,Renault,8,6,2,true,false
73414,Without_carnet,Microcar,1,1,9,false,false
73415,Car,Nissan,5,5,30,true,false
73416,Van,Renault,5,5,19,true,false
73417,Motorbyke,Yamaha,2,2,8,true,false
73418,Motorbyke,Kawasaki,2,1,5,true,false
73419,Lorry,Agrale,3,3,23,true,false
73420,Car,Jeep,4,1,7,true,true
73421,Lorry,Volvo,3,1,3,true,false
73422,Motorbyke,Kawasaki,2,2,2,true,false
73423,Without_carnet,Aixam,1,1,14,false,false
73424,Van,Volkswagen,7,5,16,true,false
73425,Motorbyke,Kawasaki,1,1,7,true,false
73426,Car,Mazda,4,2,27,true,true
73427,Lorry,Agrale,3,2,22,true,false
73428,Van,Ford,7,5,7,true,false
73429,Lorry,Pegaso,3,2,24,true,false
73430,Tractor,Ford,1,1,3,true,false
73431,Without_carnet,Ligier,2,2,9,false,false
73432,Without_carnet,Chatenet,1,1,17,false,false
73433,Van,Fiat,7,7,9,true,false
73434,Motorbyke,Derbi,2,1,10,true,false
73435,Van,Peugeot,5,5,28,true,false
73436,Car,Peugeot,4,2,0,true,false
73437,Car,Ferrari,4,2,30,true,false
73438,Van,Seat,8,7,8,true,true
73439,Motorbyke,Ducati,2,2,26,true,false
73440,Motorbyke,Derbi,1,1,9,true,false
73441,Lorry,Agrale,3,3,17,true,false
73442,Motorbyke,Kawasaki,1,1,10,true,false
73443,Tractor,Deutz,1,1,5,true,false
73444,Car,Bugatti,2,1,1,true,false
73445,Car,Subaru,4,1,1,true,false
73446,Lorry,Pegaso,3,1,17,true,false
73447,Van,Seat,6,5,16,true,false
73448,Motorbyke,Harley Davidson,1,1,24,true,false
73449,Motorbyke,Harley Davidson,1,1,25,true,false
73450,Tractor,New Holland,2,1,29,true,false
73451,Tractor,Lanz Bulldog,1,1,11,true,true
73452,Lorry,Volvo,3,3,11,true,false
73453,Car,Ford,4,4,12,true,false
73454,Lorry,Agrale,3,1,13,true,false
73455,Without_carnet,Microcar,2,2,0,false,false
73456,Lorry,Agrale,3,2,14,true,false
73457,Car,Volkswagen,2,2,28,true,false
73458,Van,Volkswagen,7,6,18,true,false
73459,Motorbyke,Kawasaki,2,1,4,true,true
73460,Car,Acura,2,1,11,true,false
73461,Car,Maserati,2,2,17,true,false
73462,Lorry,Iveco,3,3,14,true,false
73463,Van,Peugeot,6,5,22,true,false
73464,Tractor,Valtra,1,1,7,true,false
73465,Van,Renault,5,5,2,true,false
73466,Without_carnet,Ligier,1,1,18,false,true
73467,Motorbyke,Aprilia,1,1,10,true,false
73468,Lorry,Pegaso,3,1,22,true,false
73469,Car,Mini,3,2,8,true,true
73470,Lorry,Iveco,3,2,10,true,false
73471,Car,Ferrari,2,2,19,true,false
73472,Car,Ford,3,2,25,true,false
73473,Tractor,Fendt,2,1,1,true,false
73474,Without_carnet,Microcar,1,1,30,false,false
73475,Tractor,New Holland,2,1,22,true,true
73476,Van,Citroen,6,6,4,true,false
73477,Van,Iveco,7,5,9,true,false
73478,Motorbyke,Yamaha,1,1,26,true,false
73479,Without_carnet,Microcar,2,1,1,false,false
73480,Motorbyke,Harley Davidson,1,1,7,true,false
73481,Motorbyke,Ducati,1,1,12,true,false
73482,Without_carnet,Aixam,1,1,26,false,false
73483,Lorry,Volvo,3,3,3,true,false
73484,Car,Suzuki,3,3,6,true,true
73485,Without_carnet,Microcar,2,2,16,false,false
73486,Without_carnet,Chatenet,2,2,7,false,false
73487,Van,Ford,6,5,26,true,false
73488,Tractor,Case,1,1,6,true,false
73489,Van,Mercedes-Benz,8,6,28,true,false
73490,Lorry,Pegaso,3,3,18,true,false
73491,Motorbyke,Aprilia,2,2,9,true,false
73492,Van,Mercedes-Benz,8,7,12,true,false
73493,Without_carnet,Chatenet,1,1,22,false,false
73494,Without_carnet,Ligier,2,2,6,false,false
73495,Motorbyke,Vespa,1,1,6,true,false
73496,Lorry,Agrale,3,2,10,true,false
73497,Van,Iveco,5,5,11,true,false
73498,Van,Iveco,5,5,11,true,false
73499,Motorbyke,Harley Davidson,2,1,8,true,false
73500,Van,Nissan,5,5,17,true,false
73501,Tractor,Valtra,1,1,19,true,true
73502,Car,Mitsubishi,4,4,23,true,false
73503,Tractor,Deutz,1,1,8,true,false
73504,Without_carnet,Chatenet,1,1,17,false,false
73505,Tractor,New Holland,1,1,1,true,false
73506,Car,Lamborgini,2,1,5,true,true
73507,Motorbyke,KTM,1,1,22,true,true
73508,Car,Koenigsegg,4,3,11,true,false
73509,Lorry,Mercedes-Benz,3,3,24,true,false
73510,Van,Seat,7,7,8,true,true
73511,Tractor,Claas,2,2,11,true,false
73512,Without_carnet,Chatenet,2,1,15,false,false
73513,Tractor,Valtra,2,1,27,true,false
73514,Car,Nissan,2,2,28,true,false
73515,Van,Dacia,8,6,10,true,false
73516,Car,Opel,2,2,4,true,false
73517,Without_carnet,Chatenet,2,1,9,false,false
73518,Motorbyke,Yamaha,1,1,7,true,false
73519,Without_carnet,Microcar,1,1,3,false,false
73520,Van,Toyota,5,5,20,true,false
73521,Tractor,New Holland,2,1,0,true,false
73522,Motorbyke,Derbi,2,1,18,true,false
73523,Car,Jaguar,2,1,10,true,true
73524,Without_carnet,Microcar,1,1,24,false,false
73525,Van,Dacia,8,5,14,true,false
73526,Lorry,Iveco,3,2,22,true,false
73527,Without_carnet,Microcar,1,1,15,false,false
73528,Van,Fiat,6,6,22,true,false
73529,Van,Volkswagen,6,5,19,true,false
73530,Tractor,New Holland,2,2,5,true,true
73531,Lorry,Pegaso,3,1,5,true,false
73532,Car,Opel,3,3,2,true,false
73533,Van,Seat,8,8,17,true,false
73534,Without_carnet,Ligier,2,1,10,false,false
73535,Lorry,Volvo,3,1,13,true,false
73536,Lorry,Volvo,3,1,12,true,false
73537,Tractor,Fendt,2,1,16,true,false
73538,Van,Mercedes-Benz,7,5,1,true,false
73539,Lorry,Volvo,3,1,15,true,false
73540,Lorry,Iveco,3,3,26,true,true
73541,Van,Ford,7,6,8,true,false
73542,Without_carnet,Microcar,1,1,11,false,false
73543,Motorbyke,Vespa,1,1,0,true,false
73544,Van,Citroen,5,5,8,true,false
73545,Without_carnet,Aixam,1,1,3,false,false
73546,Car,Land Rover,5,3,23,true,false
73547,Car,Citroen,5,3,2,true,false
73548,Tractor,New Holland,1,1,13,true,false
73549,Van,Fiat,7,6,29,true,false
73550,Tractor,Lanz Bulldog,1,1,16,true,false
73551,Van,Ford,6,6,30,true,false
73552,Motorbyke,Yamaha,2,1,5,true,false
73553,Lorry,Iveco,3,1,24,true,false
73554,Car,Lamborgini,4,3,28,true,false
73555,Lorry,Volvo,3,2,10,true,false
73556,Without_carnet,Ligier,2,1,3,false,false
73557,Van,Ford,8,8,3,true,false
73558,Motorbyke,Vespa,1,1,27,true,true
73559,Tractor,Ford,2,2,15,true,false
73560,Without_carnet,Ligier,1,1,21,false,false
73561,Lorry,Pegaso,3,2,18,true,false
73562,Lorry,Mercedes-Benz,3,2,1,true,false
73563,Van,Mercedes-Benz,6,6,24,true,false
73564,Van,Seat,5,5,24,true,false
73565,Lorry,Pegaso,3,3,4,true,false
73566,Motorbyke,Yamaha,1,1,8,true,false
73567,Van,Volkswagen,5,5,18,true,false
73568,Tractor,Valtra,1,1,24,true,false
73569,Motorbyke,Vespa,2,2,10,true,false
73570,Car,Maserati,4,1,11,true,false
73571,Without_carnet,Microcar,2,1,28,false,false
73572,Lorry,Agrale,3,1,7,true,false
73573,Car,Jeep,2,2,14,true,false
73574,Without_carnet,Chatenet,1,1,0,false,false
73575,Van,Mercedes-Benz,6,6,20,true,false
73576,Van,Fiat,8,6,20,true,false
73577,Tractor,Claas,2,2,11,true,false
73578,Without_carnet,Ligier,1,1,28,false,false
73579,Motorbyke,Derbi,1,1,21,true,false
73580,Without_carnet,Microcar,1,1,12,false,false
73581,Lorry,Iveco,3,2,24,true,false
73582,Van,Toyota,6,5,10,true,false
73583,Tractor,John Deere,1,1,0,true,false
73584,Motorbyke,KTM,1,1,26,true,false
73585,Lorry,Pegaso,3,1,28,true,false
73586,Motorbyke,Kawasaki,1,1,25,true,false
73587,Car,Mini,5,1,24,true,false
73588,Car,Dodge,4,2,14,true,false
73589,Van,Iveco,6,5,4,true,true
73590,Van,Iveco,7,5,3,true,false
73591,Without_carnet,Microcar,2,1,24,false,false
73592,Without_carnet,Ligier,2,1,13,false,false
73593,Tractor,Claas,2,1,20,true,false
73594,Car,Acura,3,2,3,true,false
73595,Car,Nissan,4,2,22,true,false
73596,Lorry,Mercedes-Benz,3,1,15,true,false
73597,Motorbyke,Harley Davidson,1,1,4,true,false
73598,Motorbyke,Derbi,2,2,22,true,false
73599,Van,Fiat,7,7,25,true,false
73600,Tractor,Case,2,2,25,true,false
73601,Motorbyke,Ducati,1,1,30,true,false
73602,Car,Bugatti,2,1,3,true,false
73603,Car,Land Rover,3,1,29,true,false
73604,Lorry,Volvo,3,2,25,true,false
73605,Car,Koenigsegg,2,1,17,true,false
73606,Car,Mini,5,2,18,true,false
73607,Van,Opel,7,6,22,true,false
73608,Van,Iveco,7,6,25,true,false
73609,Without_carnet,Aixam,1,1,23,false,false
73610,Lorry,Volvo,3,3,27,true,false
73611,Motorbyke,Derbi,1,1,6,true,false
73612,Motorbyke,Kawasaki,1,1,10,true,false
73613,Without_carnet,Ligier,1,1,2,false,false
73614,Car,Opel,4,2,14,true,false
73615,Motorbyke,Aprilia,1,1,17,true,false
73616,Lorry,Mercedes-Benz,3,3,3,true,false
73617,Motorbyke,Ducati,1,1,26,true,false
73618,Motorbyke,Aprilia,2,2,13,true,false
73619,Tractor,Ford,2,2,4,true,false
73620,Car,Land Rover,5,4,13,true,true
