age,sex,experience,previous_infractions,illness
69,0,42,6,0
44,1,9,5,1
43,0,4,2,0
74,1,27,10,0
69,1,38,1,0
30,1,10,4,0
56,0,0,9,0
18,1,0,10,0
25,0,6,3,0
58,0,16,9,0
62,1,14,4,0
22,1,1,9,1
19,1,1,8,0
51,0,27,4,0
81,0,6,2,0
21,0,2,1,0
81,0,13,4,0
44,1,0,6,0
38,1,12,3,0
64,1,9,0,0
37,1,6,0,1
43,1,18,1,0
66,0,17,2,0
32,0,9,2,0
53,0,33,0,0
59,0,30,8,0
42,0,22,2,0
68,0,27,4,0
72,1,1,10,0
32,0,6,10,0
57,1,7,1,0
71,0,49,0,0
69,0,19,9,0
63,0,23,6,0
40,1,7,1,0
25,1,4,2,0
36,1,9,9,0
50,1,7,10,0
76,0,5,1,0
69,0,28,6,0
41,0,3,10,0
66,1,19,5,0
25,0,4,10,0
29,1,7,10,1
66,0,6,3,0
70,0,30,10,0
48,1,26,10,1
25,0,6,10,0
32,1,8,3,1
55,1,30,5,0
44,1,2,4,1
54,1,35,8,1
49,0,27,4,0
60,0,39,4,1
20,0,1,5,0
64,1,0,10,0
38,0,19,1,1
56,1,20,9,0
52,1,31,8,0
73,0,9,5,0
74,0,23,8,0
48,1,13,7,0
34,1,7,4,0
52,1,32,0,0
52,0,22,6,0
77,0,0,8,0
66,0,26,9,1
38,1,12,8,0
72,0,11,9,0
23,1,0,6,1
45,1,26,5,0
79,0,25,10,0
42,0,21,1,0
45,0,2,2,0
44,0,9,9,1
45,0,17,5,1
21,1,3,5,0
35,1,13,4,0
47,0,29,0,0
60,0,11,5,0
33,0,14,0,0
35,0,16,6,0
33,1,15,0,0
40,0,4,10,0
32,0,6,2,0
83,1,34,1,0
83,1,56,3,0
53,1,35,7,0
49,0,10,1,0
53,0,26,2,0
39,1,15,7,0
82,0,58,6,0
59,1,33,8,1
82,0,9,4,0
81,0,36,5,1
56,0,32,5,0
72,1,1,5,0
66,0,45,6,1
26,0,6,7,1
77,0,52,10,1
71,0,0,6,0
23,1,5,4,0
68,0,40,9,0
37,1,0,1,0
26,0,8,9,0
56,1,37,2,0
20,0,2,7,0
19,0,0,7,0
77,1,13,7,0
66,1,46,5,0
22,1,3,0,0
53,0,31,1,0
83,1,16,5,0
37,0,18,1,0
32,1,13,5,0
19,1,1,1,0
25,0,6,5,0
65,1,34,5,0
20,1,1,1,1
49,0,25,6,1
80,1,31,10,0
64,1,41,2,0
33,1,6,5,0
81,0,36,6,0
78,1,30,9,0
19,0,1,7,0
60,0,28,3,1
54,0,30,9,1
83,0,5,2,0
67,0,6,1,0
75,0,11,3,0
18,0,0,5,0
73,0,44,0,0
26,1,1,5,0
37,1,8,5,0
64,1,43,6,0
48,0,14,1,0
50,1,7,7,1
30,0,11,9,1
22,0,4,3,0
75,0,52,6,0
34,1,13,6,0
44,0,1,6,0
26,0,0,9,0
36,1,10,7,1
56,0,34,6,0
79,1,30,9,1
46,0,19,3,1
85,1,17,6,0
29,0,2,10,0
21,0,2,0,0
52,1,5,7,0
82,1,63,9,1
81,0,61,2,0
63,0,16,8,0
78,0,9,8,0
80,0,11,9,1
23,0,3,8,0
70,0,27,6,1
22,0,1,9,0
39,1,16,9,0
61,0,3,3,1
26,1,3,4,0
74,0,25,9,0
35,0,13,8,0
83,1,33,0,0
54,0,27,5,0
76,0,23,0,0
71,0,42,6,0
81,1,41,8,0
58,1,27,4,0
20,0,1,1,0
42,0,13,7,0
44,0,1,5,0
54,1,27,9,0
77,0,27,3,0
58,1,16,1,0
33,0,3,0,1
47,1,21,6,0
29,0,0,3,1
55,0,15,2,0
69,0,38,0,0
31,0,1,6,0
21,0,1,9,1
77,0,41,7,0
41,0,3,6,0
22,1,3,6,0
66,1,41,0,0
45,1,27,1,0
45,1,21,9,0
30,1,4,2,0
58,1,37,2,1
52,0,26,3,0
45,0,6,0,0
81,1,12,5,0
31,0,11,3,0
77,1,50,7,0
31,0,2,1,0
34,1,1,5,0
60,1,38,0,0
68,0,5,10,0
41,0,21,7,0
50,1,25,1,0
23,1,1,8,0
57,0,17,8,0
54,1,0,7,0
61,1,37,2,1
79,0,17,4,1
36,0,3,3,0
26,0,0,8,0
36,0,3,0,0
76,1,31,4,0
32,1,11,3,1
41,1,13,8,1
22,0,4,5,1
70,0,44,9,0
75,1,49,7,0
64,0,21,6,0
34,1,8,3,0
82,0,62,2,0
27,1,2,10,1
35,1,10,4,0
18,0,0,1,0
45,1,7,7,0
21,0,0,4,1
20,1,2,4,0
22,0,2,1,0
38,0,13,8,1
34,0,15,3,0
39,0,8,5,0
59,1,18,1,0
74,0,48,9,0
28,1,7,1,0
18,1,0,1,0
68,1,14,9,0
31,0,8,0,0
56,1,0,5,0
18,1,0,4,1
60,0,13,5,0
28,0,5,7,0
78,0,3,1,0
82,1,31,8,0
85,1,14,10,0
70,1,28,6,0
56,0,16,7,0
27,0,1,3,0
64,1,23,1,0
46,0,27,7,0
43,1,23,6,1
47,1,12,6,0
34,1,6,9,0
70,1,17,10,0
58,0,11,7,0
32,0,14,8,0
38,0,10,9,0
53,0,15,1,0
42,1,24,5,0
30,0,0,3,0
36,1,6,6,0
29,0,6,6,1
19,0,1,1,0
77,0,58,2,0
48,0,13,3,0
43,1,0,3,0
80,1,48,5,0
74,0,32,9,0
18,0,0,5,0
23,0,0,8,0
36,0,15,3,0
58,1,3,2,0
83,1,30,7,0
20,0,1,7,0
52,1,18,2,0
64,0,13,0,0
43,1,0,3,0
80,0,28,0,0
63,0,42,1,1
20,0,2,9,0
40,0,13,5,1
47,0,7,5,0
61,1,26,0,0
39,1,16,5,0
47,0,22,4,0
36,1,13,3,1
54,1,19,9,0
53,1,2,5,0
67,1,5,1,0
29,1,9,0,0
18,1,0,3,0
51,0,32,3,0
80,1,44,9,0
66,1,32,4,0
21,0,3,9,0
30,1,10,4,1
47,1,17,0,0
32,0,11,3,1
54,0,1,3,0
70,0,15,10,0
23,0,0,7,0
85,0,34,1,1
65,0,5,6,0
20,1,2,8,0
72,1,34,10,0
20,1,0,9,1
25,0,1,5,0
51,0,4,4,1
25,1,7,8,0
84,0,13,0,0
78,0,30,4,1
42,0,16,4,1
43,0,8,0,0
45,0,4,7,0
34,1,9,10,0
41,0,4,3,0
21,1,1,5,0
46,0,20,7,0
54,1,5,9,0
18,0,0,1,0
46,1,19,5,1
67,1,20,3,0
49,0,0,6,1
81,1,19,1,1
33,1,9,8,0
34,0,14,10,0
40,1,3,3,0
63,1,38,7,0
65,0,23,7,0
50,1,0,9,0
75,1,3,2,0
76,1,52,4,1
81,1,40,6,0
52,0,15,4,0
20,1,0,2,0
44,1,20,2,0
55,1,25,1,0
85,0,45,8,1
53,1,32,7,0
27,0,2,5,0
57,1,2,2,0
55,0,8,3,1
36,0,8,0,0
74,0,22,7,0
34,0,3,0,0
24,0,0,3,0
42,1,3,10,0
35,1,3,8,0
57,0,8,0,0
46,1,17,6,1
55,1,6,8,1
37,0,1,9,0
65,1,46,6,0
56,1,26,4,0
36,0,15,1,0
39,1,11,8,0
80,0,26,8,0
44,0,1,2,0
50,0,29,6,0
35,0,5,1,1
49,1,1,1,0
26,1,1,5,1
27,1,2,5,0
79,0,9,2,0
57,1,18,6,1
57,1,23,4,1
34,0,0,10,0
46,0,8,5,0
46,1,20,5,0
43,0,13,1,0
44,0,17,10,0
59,1,26,5,0
59,1,17,6,0
19,1,1,2,0
62,1,11,10,0
27,1,4,5,0
43,0,11,9,0
37,0,19,8,1
71,0,48,3,0
44,1,0,10,0
34,1,9,7,0
29,1,6,5,0
67,0,36,6,0
71,1,5,4,0
67,1,5,1,0
64,1,22,1,0
27,1,7,2,0
66,1,18,4,0
59,0,37,4,0
75,0,46,5,1
48,1,30,5,0
50,1,30,9,0
34,1,14,5,0
69,0,34,6,1
22,1,3,9,0
27,1,9,10,0
64,1,20,4,0
50,0,19,6,0
54,1,15,5,1
18,1,0,9,1
56,0,24,7,1
77,1,35,2,0
25,1,0,2,0
32,1,9,1,0
38,1,7,7,0
29,0,7,9,0
48,1,9,0,0
40,1,15,9,0
35,1,15,1,0
85,0,62,6,1
64,1,31,6,0
69,0,16,6,0
82,1,28,5,1
42,0,3,6,1
31,1,9,2,1
81,0,14,7,1
49,0,25,8,0
40,1,10,0,0
44,0,18,10,0
30,1,5,10,0
83,1,52,0,0
74,0,2,2,0
21,0,1,5,0
29,1,4,10,0
25,1,7,10,0
71,0,36,4,0
41,0,17,4,0
51,0,24,8,0
64,0,27,4,0
38,0,9,4,0
28,0,3,4,0
42,0,1,2,0
62,0,22,7,0
47,1,20,6,0
59,1,26,6,0
50,1,23,4,0
33,1,1,7,0
46,1,27,9,0
68,0,1,9,0
76,0,50,8,0
59,0,24,10,0
79,1,8,4,1
75,0,2,5,0
19,1,0,9,1
68,1,20,8,0
71,1,45,4,0
25,1,1,1,0
30,1,2,3,1
28,1,1,1,0
32,1,4,4,0
61,1,16,0,1
30,0,3,2,0
68,1,20,4,0
75,0,33,4,1
61,0,22,10,0
33,1,10,4,0
80,1,53,3,0
75,0,47,7,0
51,1,10,1,0
69,1,48,1,1
42,0,12,5,0
75,0,27,9,0
45,1,4,8,0
70,1,33,3,0
67,1,43,4,0
21,0,0,3,1
55,0,3,1,0
54,1,25,0,0
60,1,25,6,0
24,0,5,5,0
49,1,26,7,0
75,0,50,0,0
37,1,8,9,0
22,0,0,10,1
50,0,8,9,0
82,0,32,7,1
25,0,4,9,0
44,1,16,10,0
29,1,11,3,0
28,1,10,7,0
30,0,7,3,0
50,1,26,9,0
57,0,24,5,0
61,1,40,9,1
25,1,6,9,0
81,0,32,0,0
51,1,31,3,0
28,0,9,1,0
27,1,6,5,0
62,1,1,6,1
50,1,29,0,1
32,0,11,10,0
50,1,25,1,0
44,0,17,4,0
29,0,6,5,0
75,0,1,5,0
58,0,40,9,0
27,0,4,10,0
41,0,18,7,0
21,1,2,3,0
33,0,2,8,0
53,1,14,9,0
39,1,5,9,0
77,1,38,0,0
33,1,7,0,0
36,1,16,3,1
80,0,39,6,0
36,0,6,0,0
75,1,16,7,1
60,0,19,6,0
33,1,15,3,0
85,0,67,9,0
71,1,22,4,0
19,0,0,6,0
29,0,8,6,0
72,1,29,9,0
33,1,5,3,1
77,1,38,3,1
18,0,0,2,0
79,1,59,5,1
73,0,10,3,0
64,1,11,3,0
34,1,13,0,0
31,1,13,7,0
69,1,35,6,0
77,1,48,3,0
36,0,16,1,0
78,0,15,3,0
77,1,10,8,0
57,0,35,3,0
20,1,2,0,1
68,1,11,2,0
35,0,5,2,0
62,0,6,0,0
82,1,31,2,0
34,0,14,10,0
37,1,4,9,0
25,1,0,2,0
18,0,0,10,0
23,1,1,5,0
23,1,3,2,1
19,1,1,8,0
56,0,28,9,0
21,0,3,4,0
58,0,29,9,0
71,0,12,7,0
78,0,44,8,0
27,0,7,6,0
27,1,8,6,0
61,1,22,2,0
66,0,0,9,0
31,0,11,3,0
77,0,2,6,1
79,0,38,3,0
20,0,1,3,0
25,0,1,9,0
68,0,46,10,0
59,1,22,9,1
18,0,0,4,0
70,0,32,10,0
42,1,0,4,0
45,0,8,10,0
40,0,2,5,0
46,1,14,2,0
71,1,12,2,0
40,1,3,3,0
51,1,3,8,0
32,1,2,0,0
53,1,4,4,0
66,0,7,8,0
46,0,4,4,0
46,0,1,6,1
46,1,0,6,0
31,1,3,5,0
23,0,4,9,0
21,1,2,6,0
41,0,9,5,0
46,1,23,0,0
21,1,3,5,0
43,0,21,7,1
78,0,53,3,0
55,0,35,2,0
31,0,12,1,1
24,0,0,2,0
41,1,6,2,0
84,1,6,1,0
38,1,1,7,0
50,1,23,5,0
74,0,2,2,1
26,1,1,4,0
34,0,5,5,0
38,1,3,8,1
52,1,0,10,0
63,1,22,5,0
48,0,12,2,0
70,0,46,3,0
63,1,44,2,0
61,1,28,7,0
50,1,23,2,0
26,1,6,4,0
46,1,22,7,1
22,1,3,0,0
84,0,47,2,0
55,0,3,6,0
30,1,11,0,0
46,1,18,10,0
80,1,54,5,0
67,1,46,8,1
29,1,3,6,0
39,1,13,2,1
55,0,1,4,1
78,0,15,9,1
41,1,4,10,1
51,0,8,5,0
51,1,6,8,0
26,1,8,8,0
75,1,38,1,1
34,0,16,2,0
64,1,27,6,0
52,1,0,9,0
32,1,7,10,1
20,1,1,4,1
79,1,42,5,0
74,1,17,10,1
27,0,2,3,0
42,1,8,7,0
46,1,27,8,0
49,1,9,9,0
40,0,7,8,0
60,1,28,0,0
26,1,3,3,0
46,1,2,5,0
50,0,27,6,1
36,1,3,6,0
20,0,1,7,0
34,1,0,8,0
50,0,28,9,0
55,1,8,0,0
29,1,11,7,0
34,1,15,10,0
63,0,27,0,0
69,0,29,5,0
48,0,13,10,0
77,0,3,2,0
27,0,3,4,0
51,0,9,2,0
45,1,13,7,0
78,0,27,3,1
56,0,13,5,0
67,1,20,8,0
31,0,8,3,0
57,1,36,4,0
59,1,23,0,1
74,1,19,8,1
50,1,25,3,0
46,0,13,3,1
38,0,1,5,1
85,0,9,5,0
55,1,20,1,0
22,1,3,0,1
27,1,8,6,0
27,0,1,10,1
42,0,9,9,0
45,0,3,0,0
31,1,13,1,0
29,0,9,9,0
67,0,29,2,1
40,1,5,10,0
42,0,5,3,0
57,0,16,7,0
55,1,11,1,0
43,0,13,8,0
49,0,9,10,0
18,0,0,9,0
63,1,8,5,0
28,1,8,0,0
75,1,51,0,0
22,0,2,8,0
42,1,10,5,0
32,0,14,10,0
24,0,2,0,0
84,1,41,6,0
63,1,34,5,0
53,1,1,4,0
24,1,1,3,0
73,1,26,9,1
48,0,11,7,0
56,1,22,6,1
42,1,17,2,1
65,0,26,10,0
18,1,0,2,0
23,1,5,9,1
60,0,26,4,0
67,1,45,7,0
80,0,52,5,0
37,0,5,4,0
25,1,5,8,0
52,0,23,1,0
28,1,0,1,0
35,0,1,4,1
70,1,28,9,1
66,0,38,6,0
24,0,5,5,0
46,1,15,2,0
59,0,35,3,0
74,1,30,1,0
42,0,5,4,0
35,1,14,8,0
35,0,5,0,1
68,0,17,2,0
47,1,14,7,0
46,1,27,4,0
60,1,30,8,0
80,1,56,4,0
66,1,48,6,0
77,1,17,0,0
65,1,6,0,1
74,0,13,5,0
80,1,45,0,0
69,0,39,2,0
42,0,1,8,0
80,0,17,9,0
47,0,22,7,0
77,1,23,8,0
53,0,12,4,0
68,1,20,0,0
50,0,26,2,0
51,1,9,2,0
51,1,14,10,0
29,1,0,6,0
44,0,14,9,0
83,0,4,7,0
43,0,25,0,0
26,1,4,5,0
58,0,36,0,0
60,1,39,1,0
72,0,44,0,1
84,0,64,7,0
68,0,37,2,0
65,0,15,4,0
27,1,7,2,0
29,1,5,4,0
37,0,19,1,0
38,1,8,5,1
45,0,16,2,1
69,1,38,0,0
43,0,20,8,0
46,0,9,5,0
71,1,30,8,0
66,0,28,9,1
77,1,15,7,1
33,0,14,7,0
55,0,9,8,0
65,0,11,2,0
31,0,2,2,1
61,1,19,7,0
80,1,45,0,0
19,0,0,9,0
28,1,5,5,0
36,1,7,10,1
40,1,20,0,0
61,0,32,10,0
50,1,15,6,1
66,1,13,10,1
65,1,9,4,0
44,0,15,9,0
67,0,11,8,0
71,0,20,9,0
75,1,42,9,0
67,1,48,0,0
75,1,16,10,0
51,1,8,3,1
46,0,14,10,0
43,1,5,7,0
58,0,32,5,1
77,1,22,5,0
30,0,4,5,0
43,1,7,3,0
36,1,9,7,0
44,0,10,1,0
68,1,20,0,1
62,1,6,9,0
49,1,15,6,0
63,0,29,8,1
59,1,34,4,1
34,1,1,4,0
54,1,28,9,1
73,1,44,4,0
25,0,5,6,0
51,1,5,0,0
59,0,30,6,0
24,0,1,2,0
37,1,0,4,0
59,1,20,9,1
37,1,5,6,0
18,1,0,6,0
43,1,25,10,0
71,0,48,10,1
68,1,35,5,0
54,0,17,4,0
82,1,63,4,0
27,0,8,6,0
59,0,18,3,0
18,1,0,4,0
41,0,22,9,0
63,1,8,5,0
71,1,36,8,0
57,1,36,0,0
24,1,6,7,0
51,1,25,6,0
41,0,11,7,0
42,1,9,4,0
39,0,5,9,1
64,0,10,7,0
42,1,13,7,0
58,0,7,1,0
84,0,56,8,1
54,1,7,0,0
53,1,20,9,0
26,0,0,1,1
71,0,11,5,0
66,1,29,2,0
57,1,12,9,0
33,1,14,10,0
70,0,45,5,0
63,0,37,9,0
31,1,11,8,0
62,0,22,3,0
24,1,6,2,0
38,1,16,7,1
26,0,0,6,0
33,1,10,4,0
38,0,8,7,1
28,1,5,1,0
85,0,33,7,0
31,0,1,8,0
52,1,28,3,0
51,0,13,4,0
47,1,28,4,1
83,1,13,6,0
64,1,43,1,0
23,0,4,3,0
54,1,2,6,0
48,1,29,2,0
78,1,56,10,0
21,1,2,6,0
53,0,21,5,0
80,0,36,1,0
67,1,1,5,0
61,0,12,2,1
40,1,14,2,1
67,0,29,7,1
39,1,6,10,1
54,1,8,7,0
38,1,5,3,0
19,1,0,0,0
44,1,7,8,0
69,0,17,5,0
27,1,7,4,0
63,1,39,9,1
85,1,41,9,1
43,1,5,3,0
82,0,20,10,0
71,0,26,4,0
25,1,1,7,0
18,0,0,4,0
83,0,53,5,0
79,0,47,10,0
54,1,27,9,0
76,1,58,0,0
84,1,30,8,0
47,0,4,3,0
62,1,27,10,0
25,1,2,10,0
31,0,0,4,1
31,1,0,2,0
34,0,14,3,0
52,0,12,9,0
32,0,11,6,0
22,0,2,5,0
44,0,3,0,0
33,0,2,0,0
65,1,4,10,1
18,1,0,1,0
23,0,1,10,1
55,0,16,1,0
27,0,0,8,1
20,1,1,8,0
40,1,22,0,0
56,0,2,7,0
34,0,1,6,0
39,0,21,2,0
41,0,3,3,0
56,1,30,8,0
25,1,0,10,0
20,0,2,10,0
28,1,9,7,0
85,0,51,6,0
43,0,0,7,1
37,1,3,2,0
19,1,0,10,1
26,0,5,2,0
68,0,45,0,0
21,1,2,6,1
18,1,0,1,0
58,0,10,10,0
74,0,47,9,1
50,1,23,9,0
25,0,4,9,0
71,1,4,3,0
72,1,22,5,0
60,1,39,1,0
57,1,13,5,0
78,1,59,0,0
70,1,12,10,0
43,1,6,5,1
33,1,13,3,0
83,0,64,1,1
81,0,15,6,0
41,1,7,6,0
67,0,5,0,1
49,0,6,1,0
80,1,10,1,0
57,0,16,10,0
73,0,10,5,1
52,1,23,10,0
64,0,33,10,0
81,1,52,6,0
25,0,2,10,1
19,1,0,8,0
54,1,8,1,0
51,1,20,1,0
60,0,3,1,0
22,1,4,0,1
58,1,0,10,0
82,1,49,5,0
76,1,4,10,0
77,0,5,1,0
22,0,1,7,1
44,0,22,9,0
28,1,9,4,0
23,0,2,0,0
45,0,12,10,0
36,0,5,3,1
35,1,15,10,0
85,1,10,10,0
38,0,6,3,1
53,0,10,0,0
63,0,31,3,0
77,1,19,4,0
44,1,18,9,0
46,1,22,3,0
23,0,5,1,0
81,1,27,6,0
85,0,54,1,0
63,0,28,8,0
78,0,0,6,1
19,1,0,7,0
62,1,20,9,0
59,1,6,4,0
84,0,25,3,1
56,1,37,1,0
39,1,16,7,0
67,0,20,5,0
79,1,59,0,1
50,0,18,1,0
42,1,9,5,1
60,1,0,10,1
25,0,0,8,0
59,0,29,8,0
79,0,43,8,0
64,0,41,2,0
49,1,1,1,0
32,0,9,1,0
58,1,38,6,1
21,1,1,7,0
52,1,30,4,0
85,1,34,0,0
62,0,19,9,1
36,1,6,0,0
42,0,4,10,0
29,1,11,7,0
70,1,43,5,0
43,0,7,6,1
60,1,19,6,0
72,0,30,4,0
71,0,29,1,1
53,1,27,7,0
71,1,53,5,0
60,0,7,3,0
78,1,35,9,0
69,1,7,0,0
54,1,26,4,1
39,0,17,8,1
55,1,36,10,0
70,0,6,4,0
72,0,17,8,0
46,0,9,5,0
72,0,32,10,1
73,1,37,4,0
60,0,27,5,0
83,0,53,10,1
31,0,9,1,1
82,0,3,5,0
38,0,11,6,0
22,1,3,8,0
83,0,18,8,0
26,0,5,7,0
23,0,3,7,0
70,0,29,5,1
74,0,45,5,0
82,1,55,3,0
63,0,30,8,0
18,0,0,5,0
75,0,54,0,0
49,1,25,1,0
48,0,2,6,1
52,0,13,6,1
48,1,23,0,0
63,0,18,2,0
67,0,27,1,1
53,1,24,0,0
70,1,34,0,1
22,1,2,10,0
24,0,0,8,1
33,0,10,2,0
40,1,20,4,0
33,0,4,5,1
67,1,9,6,1
38,0,12,7,0
77,1,59,9,0
78,1,29,5,0
19,1,0,10,0
44,0,12,10,0
69,1,8,4,0
74,0,34,0,0
49,1,15,4,0
21,1,3,9,0
77,1,2,8,0
48,0,25,4,0
46,1,4,8,0
83,1,30,6,0
28,1,3,9,0
73,1,44,0,0
75,1,54,3,0
83,0,35,10,0
61,0,33,4,0
28,0,4,0,0
23,1,5,2,0
62,0,44,0,0
70,0,49,3,0
72,1,33,2,1
18,1,0,7,0
47,0,3,10,0
22,0,3,6,1
40,0,8,8,0
78,1,38,4,0
48,1,25,6,0
24,0,3,0,0
34,0,5,9,0
61,0,8,5,0
71,1,44,2,1
52,1,25,0,0
59,1,4,3,0
50,1,26,7,0
40,0,19,5,0
61,1,29,10,0
56,0,2,7,0
23,1,2,6,0
51,0,28,1,0
64,1,35,4,0
22,0,2,5,0
38,1,10,2,0
26,1,1,3,0
47,1,1,8,0
30,0,2,1,0
69,0,22,9,0
60,0,37,1,0
71,0,51,0,0
32,0,1,0,1
37,0,15,5,1
58,0,40,5,0
70,1,27,5,0
40,1,22,8,0
82,0,32,8,0
24,0,6,7,0
30,0,2,10,1
52,1,5,4,0
79,0,16,1,0
56,0,11,2,0
84,0,10,0,0
74,0,15,3,0
67,0,39,4,0
27,0,2,5,0
60,0,11,9,0
39,1,21,5,1
66,1,32,2,0
48,0,0,0,0
31,0,1,4,0
48,1,21,7,0
37,1,5,6,1
71,1,33,1,1
50,0,16,9,0
27,1,3,1,0
69,1,27,6,0
20,1,1,9,0
31,1,13,8,0
40,0,19,1,0
76,0,41,6,1
22,1,2,1,0
38,0,19,1,0
45,0,17,0,0
29,0,1,0,0
69,0,14,10,0
66,0,19,6,0
65,0,1,0,0
73,1,41,5,1
40,0,19,7,0
59,1,35,6,1
25,0,1,0,0
46,0,15,1,1
28,0,0,4,0
59,0,27,8,0
37,1,17,1,0
81,1,2,10,1
19,0,0,4,0
84,1,48,1,0
23,1,4,5,0
20,1,2,2,0
53,1,17,6,0
25,1,4,7,0
23,0,1,9,1
43,0,10,0,0
45,0,5,0,0
57,0,39,4,0
55,0,13,4,0
44,0,26,5,0
21,0,1,7,0
34,1,8,2,0
61,0,26,3,1
82,1,17,7,0
83,0,14,10,0
74,1,29,9,1
56,1,0,5,0
73,0,52,10,0
68,0,37,4,0
35,1,11,6,0
49,1,9,8,0
51,0,19,8,0
31,1,3,8,0
35,1,4,0,1
44,1,21,9,0
25,1,6,3,1
62,1,31,6,1
76,0,1,10,0
41,1,0,9,0
26,1,2,5,1
63,1,41,7,1
72,1,52,0,0
65,0,28,10,0
73,1,55,10,0
50,1,10,10,0
62,0,25,10,1
61,0,6,9,0
25,1,2,10,1
77,1,43,0,0
25,1,2,5,0
21,1,3,1,0
59,1,22,2,0
71,0,28,0,0
24,1,4,1,0
83,1,11,7,0
32,1,12,3,1
60,1,33,9,1
66,1,15,5,1
66,0,0,5,0
62,1,38,7,0
53,1,29,10,0
27,1,9,6,0
80,0,16,10,0
79,0,35,7,0
80,1,25,8,0
41,0,8,3,0
78,1,28,3,0
60,0,3,2,0
82,0,63,9,0
24,0,2,2,1
40,0,6,8,0
70,0,51,0,0
63,1,22,5,1
41,0,16,0,1
36,1,11,9,0
25,1,4,3,0
37,1,18,0,0
54,1,12,7,0
18,0,0,0,0
58,1,11,7,0
24,1,0,7,0
26,1,6,4,0
38,0,10,6,0
32,1,9,0,0
56,1,34,10,0
32,1,8,1,0
72,1,8,5,0
28,1,6,4,0
29,0,11,0,0
84,0,11,3,0
78,0,32,2,0
71,0,35,5,0
26,0,3,2,0
56,1,29,10,1
70,0,29,8,1
18,1,0,1,0
29,1,3,3,1
25,1,6,10,0
29,1,6,4,0
32,1,4,5,0
67,0,10,5,1
40,0,3,9,0
56,0,15,2,1
68,0,17,2,0
20,0,1,6,0
69,1,2,3,1
67,1,21,4,0
79,1,40,10,0
61,1,35,0,0
26,0,1,9,0
68,0,14,6,1
19,0,0,7,1
40,1,19,2,0
47,1,7,5,1
64,1,37,6,0
53,1,34,4,0
78,0,27,10,0
26,0,8,1,0
64,1,14,9,0
51,1,14,9,0
20,0,0,0,0
79,0,58,0,0
68,1,36,4,0
26,0,1,1,0
50,0,28,8,0
52,0,28,7,0
36,0,4,3,0
18,1,0,8,0
72,1,29,1,0
59,0,1,1,0
73,0,16,7,0
67,0,47,6,0
29,0,1,0,0
85,1,35,7,0
36,1,5,1,0
68,1,5,9,0
64,1,6,10,1
20,0,2,7,0
46,1,13,5,0
24,1,0,4,0
63,0,31,1,0
32,0,12,6,0
68,1,5,2,0
35,0,0,6,0
42,0,2,1,0
57,1,21,4,0
39,0,17,1,0
84,0,13,3,0
61,1,12,4,1
68,1,42,4,0
63,0,21,6,0
33,1,11,0,0
22,1,0,2,0
77,0,0,7,0
69,1,16,1,0
80,0,9,9,0
66,0,31,1,0
46,1,20,1,0
76,0,3,5,1
27,0,1,8,1
48,0,30,2,1
47,0,24,9,0
83,0,60,2,0
40,1,20,9,1
58,0,37,8,0
85,0,36,4,0
47,0,25,6,0
27,0,4,3,0
76,1,42,5,0
44,0,3,9,0
71,1,19,0,0
64,1,29,5,0
25,0,0,8,0
46,1,1,5,1
84,1,27,7,0
80,0,54,8,0
63,1,2,6,0
56,1,29,1,1
30,1,2,7,1
26,0,1,8,0
75,0,10,6,0
65,0,21,2,1
33,0,14,3,1
61,0,18,9,1
25,0,3,7,0
71,1,34,8,0
62,1,41,0,0
54,0,30,2,1
60,0,0,7,1
56,1,19,5,0
64,0,41,7,1
39,1,18,3,0
45,1,7,10,0
28,0,0,7,0
77,1,23,4,0
41,0,3,2,0
21,1,3,5,0
41,1,4,7,1
38,1,18,3,0
44,0,23,2,1
83,0,43,0,0
59,1,22,5,0
56,0,8,3,0
76,0,58,9,0
48,1,27,8,0
78,1,56,0,0
57,1,25,8,0
45,1,13,1,0
77,0,42,9,0
55,1,26,7,0
57,1,30,3,0
83,0,1,10,0
37,1,7,0,0
29,0,0,2,1
50,0,24,0,0
66,0,20,2,0
41,0,15,8,0
56,1,38,4,0
48,1,29,0,0
29,1,8,3,0
36,1,7,3,0
40,0,17,10,0
49,1,21,2,1
44,0,7,4,0
80,0,30,2,1
48,0,21,5,1
75,1,28,5,1
77,1,21,8,0
45,1,12,7,0
68,0,38,7,0
44,1,18,0,0
71,0,14,3,0
59,0,2,4,1
39,1,20,3,0
67,1,1,4,0
25,0,6,3,0
40,1,4,10,0
26,0,3,7,0
81,1,35,0,0
52,1,0,10,0
58,0,36,4,1
39,0,0,1,0
67,0,24,7,0
47,0,3,5,1
35,1,11,6,0
57,1,29,5,0
44,0,26,3,1
29,1,8,8,0
52,0,3,0,1
74,1,2,6,0
32,0,14,0,0
50,1,9,0,0
70,1,25,5,0
57,1,26,2,0
25,0,3,1,0
64,1,12,10,0
40,0,10,7,0
66,0,23,4,0
49,1,2,6,0
78,1,25,6,0
65,0,16,1,1
28,1,9,6,0
69,0,24,1,0
40,1,1,2,0
21,0,3,4,1
79,0,18,3,0
19,0,0,7,0
78,0,4,5,0
32,1,0,4,0
69,1,0,3,0
75,0,35,0,0
28,0,7,4,0
21,1,1,0,0
84,0,10,8,0
74,0,51,0,0
29,1,5,6,0
52,0,34,8,0
72,1,2,8,1
29,1,2,10,1
74,0,44,8,0
72,1,15,4,1
67,1,13,0,0
46,1,15,7,0
