id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
4180,Without_carnet,Microcar,2,1,11,0,0
4181,Motorbyke,Derbi,1,1,3,1,0
4182,Motorbyke,KTM,1,1,17,1,0
4183,Without_carnet,Ligier,1,1,18,0,0
4184,Van,Ford,8,7,25,1,0
4185,Motorbyke,Kawasaki,2,1,30,1,0
4186,Motorbyke,KTM,1,1,1,1,0
4187,Tractor,Massey Ferguson,1,1,20,1,1
4188,Tractor,Case,1,1,6,1,1
4189,Lorry,Mercedes-Benz,3,1,26,1,0
4190,Motorbyke,Vespa,1,1,28,1,0
4191,Lorry,Pegaso,3,3,5,1,0
4192,Motorbyke,KTM,2,1,17,1,0
4193,Lorry,Volvo,3,3,15,1,0
4194,Motorbyke,Kawasaki,2,2,11,1,0
4195,Lorry,Pegaso,3,1,15,1,0
4196,Car,Hyunday,2,1,23,1,0
4197,Car,Aston Martin,3,3,26,1,0
4198,Car,Bugatti,5,3,13,1,0
4199,Motorbyke,Harley Davidson,2,2,26,1,0
4200,Tractor,John Deere,2,1,16,1,0
4201,Lorry,Iveco,3,1,2,1,0
4202,Motorbyke,Ducati,2,2,5,1,0
4203,Motorbyke,Yamaha,2,2,13,1,0
4204,Lorry,Agrale,3,3,12,1,0
4205,Van,Fiat,5,5,8,1,0
4206,Car,McLaren,2,1,9,1,0
4207,Motorbyke,Ducati,1,1,9,1,0
4208,Car,Ferrari,3,3,26,1,0
4209,Without_carnet,Aixam,2,1,14,0,0
4210,Without_carnet,Aixam,1,1,3,0,0
4211,Lorry,Pegaso,3,2,5,1,0
4212,Tractor,Lanz Bulldog,1,1,6,1,0
4213,Motorbyke,Derbi,1,1,10,1,0
4214,Tractor,Claas,2,2,19,1,0
4215,Van,Renault,8,6,6,1,0
4216,Car,Tesla,5,2,0,1,0
4217,Tractor,Deutz,2,1,2,1,0
4218,Tractor,Massey Ferguson,2,1,3,1,0
4219,Lorry,Pegaso,3,2,28,1,0
4220,Lorry,Agrale,3,3,14,1,0
4221,Motorbyke,Yamaha,2,2,15,1,0
4222,Car,Land Rover,4,4,21,1,0
4223,Car,Volkswagen,2,1,19,1,0
4224,Van,Toyota,5,5,20,1,0
4225,Motorbyke,Yamaha,2,1,5,1,0
4226,Tractor,Valtra,1,1,1,1,0
4227,Without_carnet,Chatenet,1,1,11,0,0
4228,Without_carnet,Aixam,2,1,28,0,0
4229,Lorry,Iveco,3,2,11,1,0
4230,Without_carnet,Ligier,1,1,14,0,0
4231,Tractor,New Holland,1,1,9,1,1
4232,Car,BMW,4,2,19,1,0
4233,Motorbyke,Harley Davidson,2,2,15,1,0
4234,Motorbyke,Vespa,1,1,13,1,0
4235,Motorbyke,Kawasaki,2,2,29,1,0
4236,Without_carnet,Ligier,2,2,12,0,0
4237,Lorry,Volvo,3,2,15,1,0
4238,Lorry,Mercedes-Benz,3,1,1,1,0
4239,Without_carnet,Aixam,1,1,4,0,0
4240,Tractor,Deutz,2,1,24,1,0
4241,Van,Mercedes-Benz,8,6,9,1,1
4242,Car,Bentley,5,1,28,1,0
4243,Car,McLaren,2,2,1,1,0
4244,Without_carnet,Aixam,2,2,12,0,0
4245,Motorbyke,KTM,2,2,29,1,0
4246,Motorbyke,KTM,2,2,20,1,0
4247,Van,Dacia,7,5,22,1,0
4248,Lorry,Mercedes-Benz,3,3,21,1,0
4249,Without_carnet,Microcar,2,2,7,0,0
4250,Van,Renault,5,5,25,1,0
4251,Without_carnet,Ligier,1,1,2,0,0
4252,Lorry,Volvo,3,2,4,1,0
4253,Car,Hyunday,2,2,9,1,1
4254,Car,Cadillac,3,3,1,1,0
4255,Tractor,Claas,1,1,9,1,0
4256,Tractor,Claas,2,1,10,1,1
4257,Lorry,Agrale,3,3,11,1,0
4258,Without_carnet,Ligier,1,1,0,0,0
4259,Tractor,Case,1,1,30,1,1
4260,Lorry,Pegaso,3,1,19,1,0
4261,Motorbyke,Yamaha,2,2,17,1,0
4262,Van,Iveco,5,5,0,1,0
4263,Without_carnet,Microcar,1,1,1,0,0
4264,Tractor,Fendt,2,1,28,1,0
4265,Tractor,Deutz,1,1,22,1,0
4266,Van,Fiat,5,5,13,1,0
4267,Car,Opel,2,2,14,1,0
4268,Lorry,Volvo,3,1,13,1,0
4269,Without_carnet,Microcar,2,2,14,0,0
4270,Without_carnet,Microcar,2,1,9,0,0
4271,Car,McLaren,2,2,0,1,0
4272,Tractor,Deutz,1,1,4,1,0
4273,Tractor,Massey Ferguson,2,1,20,1,0
4274,Motorbyke,Yamaha,2,1,3,1,0
4275,Tractor,Fendt,1,1,29,1,0
4276,Lorry,Agrale,3,2,25,1,0
4277,Van,Fiat,6,6,24,1,0
4278,Van,Ford,8,7,8,1,0
4279,Motorbyke,Aprilia,2,1,17,1,0
4280,Tractor,John Deere,1,1,6,1,0
4281,Van,Nissan,6,5,17,1,0
4282,Tractor,Ford,1,1,2,1,0
4283,Lorry,Iveco,3,3,6,1,1
4284,Van,Seat,6,5,20,1,0
4285,Without_carnet,Ligier,1,1,5,0,0
4286,Car,Mazda,5,4,17,1,1
4287,Motorbyke,Derbi,1,1,24,1,0
4288,Van,Volkswagen,8,5,12,1,0
4289,Motorbyke,Harley Davidson,1,1,18,1,0
4290,Van,Opel,8,7,5,1,0
4291,Without_carnet,Ligier,1,1,16,0,0
4292,Van,Peugeot,8,8,19,1,1
4293,Without_carnet,Aixam,2,2,11,0,1
4294,Car,Bugatti,4,1,3,1,0
4295,Car,KIA,5,3,6,1,0
4296,Car,Renault,3,2,7,1,0
4297,Motorbyke,Derbi,1,1,13,1,0
4298,Van,Ford,6,6,13,1,0
4299,Tractor,Ford,1,1,8,1,0
4300,Van,Dacia,7,6,16,1,0
4301,Motorbyke,Vespa,2,1,0,1,0
4302,Without_carnet,Ligier,2,1,13,0,0
4303,Van,Seat,7,7,13,1,0
4304,Tractor,Ford,2,1,28,1,0
4305,Without_carnet,Ligier,1,1,3,0,0
4306,Tractor,Claas,1,1,23,1,0
4307,Lorry,Iveco,3,1,5,1,0
4308,Without_carnet,Microcar,1,1,26,0,0
4309,Motorbyke,Aprilia,1,1,11,1,0
4310,Motorbyke,Harley Davidson,2,2,27,1,0
4311,Car,Infiniti,4,4,7,1,0
4312,Car,Citroen,3,3,26,1,0
4313,Van,Mercedes-Benz,7,7,27,1,0
4314,Without_carnet,Aixam,2,2,12,0,0
4315,Lorry,Agrale,3,2,26,1,0
4316,Tractor,Ford,1,1,15,1,0
4317,Tractor,Case,1,1,5,1,0
4318,Tractor,Case,2,1,2,1,0
4319,Van,Opel,8,5,29,1,0
4320,Tractor,Massey Ferguson,2,1,6,1,0
4321,Motorbyke,Derbi,2,2,28,1,0
4322,Lorry,Iveco,3,1,4,1,0
4323,Without_carnet,Ligier,1,1,4,0,0
4324,Tractor,Lanz Bulldog,1,1,9,1,0
4325,Van,Renault,5,5,20,1,0
4326,Car,Pagani,3,2,9,1,0
4327,Car,Porsche,4,1,1,1,0
4328,Motorbyke,Kawasaki,2,1,14,1,0
4329,Tractor,Claas,2,2,19,1,0
4330,Van,Peugeot,7,7,13,1,1
4331,Without_carnet,Aixam,2,1,4,0,0
4332,Car,Rolls Royce,3,2,12,1,0
4333,Van,Ford,7,7,6,1,0
4334,Tractor,Ford,1,1,8,1,0
4335,Lorry,Volvo,3,1,16,1,0
4336,Without_carnet,Aixam,2,1,27,0,0
4337,Car,Rolls Royce,4,4,17,1,0
4338,Lorry,Volvo,3,1,27,1,0
4339,Without_carnet,Chatenet,2,2,9,0,0
4340,Car,Ferrari,4,4,15,1,0
4341,Car,Suzuki,3,1,6,1,0
4342,Without_carnet,Microcar,2,2,4,0,0
4343,Without_carnet,Ligier,2,1,12,0,0
4344,Without_carnet,Ligier,1,1,28,0,0
4345,Lorry,Volvo,3,1,6,1,0
4346,Motorbyke,Kawasaki,1,1,12,1,0
4347,Van,Mercedes-Benz,5,5,4,1,0
4348,Car,Maserati,4,4,5,1,0
4349,Motorbyke,Derbi,2,2,25,1,0
4350,Lorry,Iveco,3,2,7,1,0
4351,Car,Lexus,3,2,20,1,0
4352,Without_carnet,Aixam,2,2,15,0,0
4353,Without_carnet,Microcar,1,1,19,0,0
4354,Motorbyke,Yamaha,1,1,20,1,0
4355,Motorbyke,Derbi,1,1,4,1,0
4356,Lorry,Pegaso,3,2,27,1,0
4357,Motorbyke,Aprilia,1,1,30,1,0
4358,Tractor,Lanz Bulldog,2,1,22,1,0
4359,Car,Land Rover,5,3,5,1,0
4360,Without_carnet,Microcar,2,2,3,0,0
4361,Lorry,Volvo,3,3,17,1,0
4362,Motorbyke,Harley Davidson,2,1,28,1,0
4363,Tractor,Massey Ferguson,1,1,11,1,0
4364,Car,Nissan,4,1,18,1,0
4365,Lorry,Pegaso,3,3,26,1,0
4366,Van,Iveco,6,5,6,1,0
4367,Van,Ford,5,5,2,1,0
4368,Van,Volkswagen,5,5,0,1,0
4369,Van,Nissan,8,7,8,1,0
4370,Car,Mini,3,2,18,1,0
4371,Van,Mercedes-Benz,5,5,22,1,1
4372,Lorry,Mercedes-Benz,3,1,21,1,0
4373,Tractor,Massey Ferguson,2,2,26,1,0
4374,Van,Dacia,7,6,1,1,1
4375,Motorbyke,KTM,2,1,28,1,0
4376,Car,Lexus,3,1,7,1,0
4377,Without_carnet,Microcar,1,1,6,0,0
4378,Car,Dodge,3,1,20,1,0
4379,Lorry,Mercedes-Benz,3,3,10,1,0
4380,Lorry,Iveco,3,3,6,1,0
4381,Without_carnet,Chatenet,2,1,11,0,0
4382,Lorry,Iveco,3,3,22,1,0
4383,Van,Nissan,6,5,18,1,0
4384,Without_carnet,Ligier,1,1,12,0,0
4385,Car,Alfa Romeo,4,1,21,1,0
4386,Without_carnet,Microcar,2,1,18,0,0
4387,Car,Bugatti,2,1,9,1,0
4388,Without_carnet,Chatenet,2,2,4,0,0
4389,Without_carnet,Ligier,1,1,16,0,0
4390,Without_carnet,Microcar,2,2,30,0,0
4391,Car,Honda,3,3,6,1,0
4392,Van,Opel,6,5,12,1,0
4393,Car,Ford,2,2,0,1,0
4394,Motorbyke,Harley Davidson,2,2,23,1,1
4395,Van,Toyota,8,5,25,1,0
4396,Van,Volkswagen,7,6,16,1,0
4397,Tractor,John Deere,1,1,26,1,0
4398,Without_carnet,Microcar,1,1,25,0,0
4399,Motorbyke,KTM,1,1,17,1,0
4400,Car,McLaren,2,2,6,1,0
4401,Motorbyke,Yamaha,1,1,26,1,0
4402,Motorbyke,Derbi,1,1,23,1,0
4403,Tractor,John Deere,2,2,22,1,0
4404,Lorry,Iveco,3,1,12,1,0
4405,Van,Iveco,7,7,15,1,0
4406,Lorry,Pegaso,3,1,24,1,1
4407,Car,Mini,5,3,21,1,0
4408,Car,Chevrolet,3,1,28,1,1
4409,Van,Mercedes-Benz,5,5,29,1,0
4410,Lorry,Mercedes-Benz,3,2,10,1,1
4411,Lorry,Iveco,3,3,1,1,0
4412,Without_carnet,Aixam,1,1,28,0,1
4413,Without_carnet,Chatenet,1,1,12,0,0
4414,Motorbyke,Derbi,1,1,25,1,0
4415,Motorbyke,Kawasaki,1,1,14,1,0
4416,Lorry,Iveco,3,3,4,1,0
4417,Car,Ford,4,3,7,1,0
4418,Tractor,Deutz,2,1,7,1,0
4419,Van,Opel,7,5,12,1,0
4420,Lorry,Agrale,3,3,12,1,0
4421,Motorbyke,KTM,1,1,19,1,1
4422,Without_carnet,Microcar,1,1,24,0,0
4423,Car,Renault,4,3,27,1,0
4424,Without_carnet,Aixam,2,1,25,0,0
4425,Motorbyke,Kawasaki,1,1,21,1,0
4426,Van,Mercedes-Benz,6,6,28,1,0
4427,Van,Iveco,8,6,2,1,0
4428,Tractor,New Holland,2,2,26,1,1
4429,Motorbyke,Ducati,2,1,4,1,1
4430,Motorbyke,KTM,1,1,2,1,0
4431,Lorry,Pegaso,3,3,26,1,1
4432,Van,Ford,6,6,15,1,0
4433,Without_carnet,Ligier,1,1,25,0,0
4434,Tractor,Massey Ferguson,2,2,23,1,0
4435,Motorbyke,Vespa,1,1,19,1,0
4436,Without_carnet,Microcar,1,1,5,0,1
4437,Car,Lexus,3,1,24,1,0
4438,Motorbyke,Kawasaki,2,2,17,1,0
4439,Without_carnet,Aixam,1,1,27,0,0
4440,Van,Renault,5,5,2,1,0
4441,Car,Maserati,4,2,15,1,0
4442,Lorry,Pegaso,3,2,9,1,0
4443,Tractor,New Holland,2,1,21,1,0
4444,Lorry,Volvo,3,3,30,1,0
4445,Motorbyke,Vespa,1,1,15,1,0
4446,Without_carnet,Ligier,1,1,14,0,0
4447,Without_carnet,Ligier,1,1,24,0,0
4448,Van,Dacia,8,5,8,1,0
4449,Van,Volkswagen,5,5,25,1,0
4450,Van,Peugeot,6,5,26,1,0
4451,Tractor,Valtra,1,1,16,1,0
4452,Without_carnet,Chatenet,1,1,25,0,0
4453,Van,Toyota,7,7,7,1,0
4454,Car,Dodge,4,1,26,1,0
4455,Car,Volkswagen,2,1,8,1,0
4456,Tractor,John Deere,1,1,1,1,0
4457,Car,Opel,5,2,30,1,0
4458,Lorry,Volvo,3,1,9,1,1
4459,Without_carnet,Microcar,2,1,9,0,0
4460,Van,Seat,5,5,26,1,0
4461,Motorbyke,Derbi,1,1,20,1,0
4462,Motorbyke,Aprilia,1,1,8,1,0
4463,Van,Citroen,6,6,0,1,0
4464,Without_carnet,Chatenet,1,1,22,0,0
4465,Car,Ferrari,5,5,30,1,0
4466,Car,Acura,4,3,21,1,0
4467,Van,Dacia,7,5,8,1,1
4468,Motorbyke,Ducati,2,2,19,1,1
4469,Lorry,Volvo,3,3,28,1,0
4470,Tractor,Ford,1,1,27,1,0
4471,Motorbyke,Aprilia,1,1,5,1,0
4472,Without_carnet,Ligier,2,1,4,0,0
4473,Van,Renault,6,6,26,1,0
4474,Tractor,Fendt,1,1,23,1,0
4475,Van,Iveco,8,7,13,1,0
4476,Tractor,Claas,1,1,19,1,0
4477,Van,Seat,5,5,11,1,0
4478,Motorbyke,Yamaha,2,1,12,1,0
4479,Lorry,Iveco,3,1,29,1,0
4480,Lorry,Volvo,3,3,12,1,0
4481,Car,Mercedes-Benz,5,3,8,1,0
4482,Motorbyke,Aprilia,2,2,20,1,0
4483,Without_carnet,Microcar,2,2,3,0,0
4484,Van,Renault,8,7,13,1,0
4485,Tractor,Ford,1,1,16,1,1
4486,Without_carnet,Aixam,2,2,28,0,0
4487,Motorbyke,Ducati,2,2,24,1,0
4488,Car,Tesla,2,2,22,1,0
4489,Tractor,Lanz Bulldog,2,1,14,1,0
4490,Motorbyke,KTM,2,2,0,1,0
4491,Car,Mercedes-Benz,2,1,6,1,0
4492,Tractor,Valtra,2,2,2,1,0
4493,Van,Fiat,6,5,11,1,0
4494,Tractor,Claas,1,1,29,1,0
4495,Without_carnet,Chatenet,2,1,11,0,1
4496,Car,BMW,5,2,22,1,0
4497,Lorry,Volvo,3,1,28,1,0
4498,Tractor,Massey Ferguson,1,1,11,1,1
4499,Tractor,New Holland,2,1,6,1,0
4500,Tractor,Deutz,2,2,2,1,0
4501,Car,Peugeot,2,2,20,1,0
4502,Car,Saab,3,2,14,1,0
4503,Tractor,Claas,2,1,24,1,0
4504,Car,Saab,3,2,27,1,1
4505,Motorbyke,Harley Davidson,2,2,22,1,0
4506,Van,Peugeot,5,5,28,1,0
4507,Car,Opel,5,2,28,1,0
4508,Car,Suzuki,3,3,29,1,0
4509,Car,Saab,4,1,22,1,0
4510,Lorry,Volvo,3,2,18,1,0
4511,Car,Dodge,3,1,0,1,0
4512,Without_carnet,Chatenet,2,2,0,0,0
4513,Car,Mini,5,2,10,1,0
4514,Without_carnet,Ligier,2,2,29,0,0
4515,Car,Cadillac,5,2,27,1,0
4516,Van,Ford,6,5,18,1,0
4517,Motorbyke,Derbi,1,1,6,1,0
4518,Lorry,Pegaso,3,3,25,1,0
4519,Without_carnet,Microcar,1,1,8,0,0
4520,Tractor,Case,2,1,26,1,0
4521,Van,Volkswagen,6,5,10,1,0
4522,Lorry,Mercedes-Benz,3,3,8,1,1
4523,Without_carnet,Ligier,2,1,18,0,0
4524,Car,Nissan,2,1,24,1,0
4525,Tractor,New Holland,1,1,5,1,0
4526,Lorry,Volvo,3,3,17,1,0
4527,Car,Bentley,3,2,7,1,0
4528,Car,Mini,5,4,16,1,0
4529,Tractor,Ford,2,2,22,1,0
4530,Van,Fiat,6,5,5,1,0
4531,Without_carnet,Microcar,2,1,7,0,0
4532,Car,Chrysler,5,3,26,1,0
4533,Tractor,Deutz,2,1,14,1,0
4534,Motorbyke,Vespa,1,1,11,1,0
4535,Without_carnet,Aixam,1,1,2,0,0
4536,Without_carnet,Aixam,1,1,5,0,0
4537,Van,Peugeot,6,6,23,1,0
4538,Without_carnet,Aixam,1,1,7,0,0
4539,Car,KIA,2,1,4,1,0
4540,Van,Dacia,5,5,10,1,0
4541,Lorry,Mercedes-Benz,3,3,24,1,0
4542,Tractor,Claas,1,1,8,1,0
4543,Tractor,New Holland,1,1,19,1,0
4544,Car,Land Rover,4,3,24,1,0
4545,Car,Citroen,2,1,14,1,0
4546,Motorbyke,KTM,2,2,17,1,0
4547,Car,Chevrolet,2,2,21,1,0
4548,Tractor,New Holland,1,1,1,1,0
4549,Tractor,Deutz,1,1,13,1,0
4550,Without_carnet,Microcar,2,1,27,0,0
4551,Van,Volkswagen,6,5,5,1,1
4552,Tractor,Ford,2,1,5,1,1
4553,Motorbyke,Kawasaki,1,1,3,1,0
4554,Without_carnet,Ligier,1,1,25,0,0
4555,Tractor,Fendt,2,2,24,1,0
4556,Lorry,Agrale,3,2,14,1,0
4557,Lorry,Iveco,3,1,30,1,1
4558,Lorry,Agrale,3,3,28,1,0
4559,Van,Mercedes-Benz,7,5,19,1,0
4560,Without_carnet,Aixam,2,1,14,0,0
4561,Without_carnet,Ligier,2,2,2,0,0
4562,Tractor,Massey Ferguson,2,1,10,1,0
4563,Motorbyke,Harley Davidson,2,2,30,1,0
4564,Tractor,Valtra,2,2,22,1,0
4565,Van,Nissan,5,5,2,1,0
4566,Motorbyke,Derbi,2,1,7,1,0
4567,Tractor,Lanz Bulldog,2,2,5,1,0
4568,Tractor,John Deere,1,1,20,1,0
4569,Van,Dacia,7,5,5,1,0
4570,Car,Saab,2,2,12,1,0
4571,Motorbyke,Derbi,2,1,2,1,0
4572,Motorbyke,Ducati,2,2,17,1,0
4573,Car,Opel,4,3,20,1,0
4574,Tractor,Ford,2,1,18,1,0
4575,Tractor,Fendt,1,1,19,1,0
4576,Without_carnet,Ligier,2,2,30,0,0
4577,Without_carnet,Microcar,2,2,7,0,0
4578,Lorry,Agrale,3,1,29,1,0
4579,Tractor,Deutz,2,2,27,1,0
4580,Car,Bugatti,3,1,4,1,0
4581,Motorbyke,Kawasaki,1,1,22,1,0
4582,Motorbyke,Vespa,2,1,30,1,0
4583,Motorbyke,Derbi,2,1,8,1,1
4584,Van,Fiat,8,7,28,1,1
4585,Motorbyke,Kawasaki,1,1,23,1,0
4586,Without_carnet,Chatenet,2,1,13,0,0
4587,Without_carnet,Microcar,1,1,12,0,0
4588,Van,Peugeot,6,5,29,1,0
4589,Lorry,Iveco,3,1,11,1,0
4590,Tractor,Claas,2,2,17,1,0
4591,Lorry,Mercedes-Benz,3,3,25,1,0
4592,Car,BMW,5,1,17,1,0
4593,Lorry,Volvo,3,3,5,1,1
4594,Car,Lamborgini,2,2,13,1,0
4595,Car,Dodge,2,2,7,1,0
4596,Motorbyke,Kawasaki,1,1,1,1,1
4597,Van,Volkswagen,8,5,9,1,0
4598,Without_carnet,Ligier,2,2,4,0,0
4599,Lorry,Iveco,3,2,24,1,0
4600,Without_carnet,Microcar,1,1,17,0,0
4601,Motorbyke,Harley Davidson,2,1,13,1,0
4602,Van,Peugeot,8,7,8,1,0
4603,Without_carnet,Aixam,1,1,7,0,0
4604,Motorbyke,Harley Davidson,2,2,15,1,0
4605,Tractor,Deutz,2,2,26,1,0
4606,Motorbyke,Aprilia,1,1,1,1,0
4607,Motorbyke,Harley Davidson,1,1,5,1,0
4608,Motorbyke,Harley Davidson,2,2,11,1,0
4609,Car,KIA,5,2,4,1,1
4610,Car,Pagani,2,2,12,1,0
4611,Without_carnet,Chatenet,1,1,17,0,0
4612,Lorry,Volvo,3,2,8,1,1
4613,Motorbyke,Vespa,1,1,12,1,0
4614,Tractor,Lanz Bulldog,1,1,27,1,0
4615,Without_carnet,Ligier,1,1,5,0,0
4616,Van,Seat,8,5,25,1,0
4617,Car,Ferrari,4,4,21,1,0
4618,Motorbyke,KTM,2,1,17,1,0
4619,Without_carnet,Ligier,2,2,2,0,0
4620,Car,Lamborgini,2,1,14,1,0
4621,Without_carnet,Chatenet,1,1,13,0,0
4622,Lorry,Pegaso,3,1,29,1,0
4623,Tractor,Ford,2,2,16,1,0
4624,Car,Mazda,3,3,0,1,0
4625,Car,Volkswagen,4,2,14,1,0
4626,Van,Renault,6,5,20,1,0
4627,Tractor,Deutz,2,1,7,1,0
4628,Van,Volkswagen,7,5,16,1,0
4629,Van,Citroen,6,6,23,1,1
4630,Van,Ford,8,8,18,1,0
4631,Motorbyke,KTM,1,1,13,1,0
4632,Without_carnet,Aixam,1,1,0,0,0
4633,Motorbyke,Vespa,1,1,6,1,0
4634,Motorbyke,Harley Davidson,2,2,30,1,1
4635,Lorry,Mercedes-Benz,3,1,9,1,0
4636,Lorry,Mercedes-Benz,3,2,6,1,0
4637,Without_carnet,Microcar,2,2,23,0,0
4638,Van,Seat,8,5,11,1,0
4639,Motorbyke,Harley Davidson,2,2,26,1,0
4640,Car,Mini,2,1,17,1,0
4641,Van,Toyota,5,5,1,1,0
4642,Car,Jaguar,2,1,17,1,0
4643,Lorry,Pegaso,3,2,24,1,0
4644,Van,Peugeot,5,5,18,1,0
4645,Tractor,Massey Ferguson,2,2,12,1,0
4646,Motorbyke,Yamaha,2,2,28,1,0
4647,Lorry,Pegaso,3,1,10,1,0
4648,Motorbyke,Vespa,2,2,17,1,0
4649,Van,Citroen,8,8,22,1,1
4650,Motorbyke,Harley Davidson,2,2,22,1,0
4651,Lorry,Iveco,3,1,6,1,0
4652,Lorry,Agrale,3,2,28,1,0
4653,Van,Renault,6,6,8,1,0
4654,Tractor,Deutz,1,1,7,1,0
4655,Motorbyke,Aprilia,2,1,3,1,0
4656,Tractor,Ford,2,1,22,1,0
4657,Motorbyke,KTM,2,1,23,1,0
4658,Without_carnet,Ligier,2,2,25,0,0
4659,Van,Peugeot,8,5,27,1,0
4660,Tractor,Claas,2,1,26,1,0
4661,Without_carnet,Ligier,2,2,12,0,0
4662,Car,McLaren,4,1,29,1,0
4663,Motorbyke,Yamaha,2,2,13,1,0
4664,Car,Opel,4,3,26,1,1
4665,Motorbyke,Ducati,1,1,20,1,0
4666,Van,Toyota,6,5,13,1,0
4667,Van,Seat,6,6,4,1,0
4668,Car,Jaguar,3,2,20,1,0
4669,Tractor,Fendt,2,2,22,1,0
4670,Tractor,John Deere,1,1,14,1,0
4671,Without_carnet,Microcar,2,2,27,0,1
4672,Car,Subaru,2,1,2,1,0
4673,Without_carnet,Aixam,1,1,12,0,0
4674,Car,Ford,3,3,5,1,0
4675,Tractor,Lanz Bulldog,1,1,19,1,0
4676,Without_carnet,Chatenet,1,1,11,0,1
4677,Van,Volkswagen,5,5,5,1,1
4678,Motorbyke,Aprilia,1,1,13,1,0
4679,Motorbyke,Aprilia,2,2,5,1,0
4680,Van,Volkswagen,8,7,17,1,0
4681,Motorbyke,Kawasaki,2,1,0,1,0
4682,Motorbyke,Aprilia,1,1,22,1,0
4683,Van,Iveco,7,5,21,1,0
4684,Tractor,Claas,1,1,9,1,0
4685,Without_carnet,Microcar,1,1,5,0,0
4686,Car,Chevrolet,4,3,2,1,1
4687,Without_carnet,Aixam,2,2,15,0,0
4688,Car,Subaru,3,3,3,1,0
4689,Without_carnet,Chatenet,2,1,20,0,0
4690,Without_carnet,Microcar,1,1,5,0,1
4691,Motorbyke,Aprilia,2,1,14,1,0
4692,Without_carnet,Chatenet,1,1,29,0,0
4693,Van,Iveco,5,5,7,1,0
4694,Motorbyke,Ducati,2,2,29,1,0
4695,Without_carnet,Aixam,2,1,25,0,0
4696,Van,Citroen,7,7,23,1,1
4697,Tractor,Fendt,2,1,15,1,0
4698,Lorry,Mercedes-Benz,3,3,10,1,0
4699,Car,Chevrolet,4,2,18,1,0
4700,Motorbyke,KTM,1,1,28,1,0
4701,Motorbyke,Vespa,2,1,13,1,0
4702,Lorry,Pegaso,3,3,1,1,0
4703,Without_carnet,Chatenet,2,1,17,0,0
4704,Lorry,Pegaso,3,3,13,1,0
4705,Van,Dacia,8,5,25,1,0
4706,Car,Bentley,5,3,26,1,1
4707,Lorry,Agrale,3,3,13,1,0
4708,Lorry,Iveco,3,3,15,1,0
4709,Motorbyke,Kawasaki,1,1,21,1,0
4710,Van,Peugeot,6,6,5,1,0
4711,Without_carnet,Chatenet,2,2,20,0,0
4712,Motorbyke,Yamaha,1,1,8,1,0
4713,Tractor,Massey Ferguson,2,1,22,1,0
4714,Car,Peugeot,2,2,8,1,0
4715,Without_carnet,Chatenet,2,1,21,0,0
4716,Tractor,Lanz Bulldog,1,1,24,1,0
4717,Tractor,Fendt,1,1,20,1,0
4718,Tractor,Claas,2,2,14,1,0
4719,Without_carnet,Aixam,2,2,20,0,0
4720,Tractor,Fendt,1,1,30,1,0
4721,Without_carnet,Microcar,2,2,8,0,0
4722,Car,Saab,5,5,9,1,0
4723,Motorbyke,KTM,2,2,3,1,0
4724,Van,Opel,6,6,11,1,0
4725,Van,Seat,5,5,17,1,0
4726,Lorry,Agrale,3,1,29,1,1
4727,Without_carnet,Microcar,1,1,12,0,0
4728,Van,Seat,6,6,28,1,0
4729,Van,Seat,7,5,27,1,0
4730,Without_carnet,Ligier,2,2,15,0,0
4731,Lorry,Pegaso,3,1,5,1,0
4732,Without_carnet,Aixam,1,1,9,0,0
4733,Van,Mercedes-Benz,6,6,5,1,0
4734,Without_carnet,Microcar,1,1,19,0,0
4735,Lorry,Iveco,3,1,10,1,0
4736,Lorry,Volvo,3,2,17,1,0
4737,Motorbyke,Yamaha,1,1,20,1,0
4738,Van,Mercedes-Benz,7,7,27,1,0
4739,Lorry,Volvo,3,1,12,1,0
4740,Car,BMW,3,3,9,1,0
4741,Motorbyke,Derbi,1,1,27,1,1
4742,Without_carnet,Aixam,1,1,18,0,0
4743,Car,Hyunday,5,3,15,1,0
4744,Without_carnet,Aixam,2,1,9,0,0
4745,Motorbyke,Vespa,2,1,24,1,0
4746,Car,Chrysler,5,3,7,1,0
4747,Lorry,Volvo,3,2,16,1,0
4748,Van,Citroen,6,6,10,1,0
4749,Lorry,Pegaso,3,1,23,1,0
4750,Car,Land Rover,3,2,17,1,0
4751,Lorry,Agrale,3,3,7,1,0
4752,Car,Aston Martin,4,2,0,1,0
4753,Without_carnet,Ligier,2,1,20,0,1
4754,Lorry,Pegaso,3,1,16,1,0
4755,Van,Dacia,7,6,21,1,0
4756,Without_carnet,Chatenet,1,1,1,0,0
4757,Van,Nissan,7,5,24,1,0
4758,Lorry,Mercedes-Benz,3,1,14,1,0
4759,Car,Subaru,3,2,28,1,1
4760,Tractor,John Deere,2,1,15,1,0
4761,Lorry,Iveco,3,3,19,1,0
4762,Motorbyke,Vespa,1,1,20,1,0
4763,Motorbyke,Kawasaki,1,1,0,1,1
4764,Tractor,John Deere,2,2,23,1,0
4765,Motorbyke,Kawasaki,1,1,9,1,0
4766,Motorbyke,Aprilia,2,1,3,1,0
4767,Without_carnet,Microcar,2,1,18,0,0
4768,Lorry,Iveco,3,2,12,1,0
4769,Motorbyke,Ducati,2,1,17,1,0
4770,Van,Renault,8,5,9,1,0
4771,Van,Citroen,6,6,25,1,0
